,id,code,label
50,108,"CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration /**
    The Brazilian factorial is defined as:
    brazilian_factorial(n) = n! * (n-1)! * (n-2)! * ... * 1!
    where n > 0

    For example:
    >>> specialFactorial(4)
    288

    The function will receive an integer as input and should return the special
    factorial of this integer.
     */ Modifier public BasicType long specialFactorial FormalParameter BasicType int n IfStatement BinaryOperation <= MemberReference n Literal 0 BlockStatement ThrowStatement ClassCreator ReferenceType IllegalArgumentException Literal ""Input must be greater than zero"" End LocalVariableDeclaration BasicType long VariableDeclarator result Literal 1 ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i MemberReference n BinaryOperation > MemberReference i Literal 0 MemberReference -- i BlockStatement LocalVariableDeclaration BasicType long VariableDeclarator factorial Literal 1 ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator j MemberReference i BinaryOperation > MemberReference j Literal 0 MemberReference -- j BlockStatement StatementExpression Assignment MemberReference factorial MemberReference j *= End StatementExpression Assignment MemberReference result MemberReference factorial *= End ReturnStatement MemberReference result",2
262,55,,1
30,23,CompilationUnit ClassDeclaration Solution MethodDeclaration Modifier public BasicType boolean rightAngleTriangle FormalParameter BasicType int a FormalParameter BasicType int b FormalParameter BasicType int c IfStatement BinaryOperation || BinaryOperation || BinaryOperation == BinaryOperation + BinaryOperation * MemberReference a MemberReference a BinaryOperation * MemberReference b MemberReference b BinaryOperation * MemberReference c MemberReference c BinaryOperation == BinaryOperation + BinaryOperation * MemberReference a MemberReference a BinaryOperation * MemberReference c MemberReference c BinaryOperation * MemberReference b MemberReference b BinaryOperation == BinaryOperation + BinaryOperation * MemberReference b MemberReference b BinaryOperation * MemberReference c MemberReference c BinaryOperation * MemberReference a MemberReference a BlockStatement ReturnStatement Literal true BlockStatement ReturnStatement Literal false End,2
181,8,CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration Modifier public BasicType int getMaxTriples FormalParameter BasicType int n LocalVariableDeclaration ReferenceType List TypeArgument ReferenceType Integer VariableDeclarator A ClassCreator ReferenceType ArrayList ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 1 BinaryOperation <= MemberReference i MemberReference n MemberReference ++ i BlockStatement StatementExpression MethodInvocation A BinaryOperation + BinaryOperation - BinaryOperation * MemberReference i MemberReference i MemberReference i Literal 1 add End LocalVariableDeclaration BasicType int VariableDeclarator count Literal 0 ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i MethodInvocation A size MemberReference ++ i BlockStatement ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator j BinaryOperation + MemberReference i Literal 1 BinaryOperation < MemberReference j MethodInvocation A size MemberReference ++ j BlockStatement ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator k BinaryOperation + MemberReference j Literal 1 BinaryOperation < MemberReference k MethodInvocation A size MemberReference ++ k BlockStatement IfStatement BinaryOperation == BinaryOperation % BinaryOperation + BinaryOperation + MethodInvocation A MemberReference i get MethodInvocation A MemberReference j get MethodInvocation A MemberReference k get Literal 3 Literal 0 BlockStatement StatementExpression Assignment MemberReference count Literal 1 += End End End End ReturnStatement MemberReference count,1
212,119,,1
51,30,CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration Modifier public BasicType boolean moveOneBall FormalParameter ReferenceType List TypeArgument ReferenceType Integer arr IfStatement BinaryOperation == MethodInvocation arr size Literal 0 BlockStatement ReturnStatement Literal true End LocalVariableDeclaration ReferenceType List TypeArgument ReferenceType Integer VariableDeclarator sorted_arr ClassCreator ReferenceType ArrayList MemberReference arr StatementExpression MethodInvocation Collections MemberReference sorted_arr sort LocalVariableDeclaration BasicType int VariableDeclarator min_value MethodInvocation Collections MemberReference arr min LocalVariableDeclaration BasicType int VariableDeclarator min_index MethodInvocation arr MemberReference min_value indexOf LocalVariableDeclaration ReferenceType List TypeArgument ReferenceType Integer VariableDeclarator my_arr ClassCreator ReferenceType ArrayList MethodInvocation arr MemberReference min_index MethodInvocation arr size subList StatementExpression MethodInvocation my_arr MethodInvocation arr Literal 0 MemberReference min_index subList addAll ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i MethodInvocation arr size MemberReference ++ i BlockStatement IfStatement BinaryOperation != MethodInvocation my_arr MemberReference i get MethodInvocation sorted_arr MemberReference i get BlockStatement ReturnStatement Literal false End End ReturnStatement Literal true,2
222,47,,2
148,85,"CompilationUnit Import java.util  ClassDeclaration Solution MethodDeclaration /**
    Return list of prime factors of given integer in the order from smallest to largest.
    Each of the factors should be listed number of times corresponding to how many times it appeares in factorization.
    Input number should be equal to the product of all factors
    >>> factorize(8)
    [2, 2, 2]
    >>> factorize(25)
    [5, 5]
    >>> factorize(70)
    [2, 5, 7]
     */ Modifier public ReferenceType List TypeArgument ReferenceType Integer factorize FormalParameter BasicType int n LocalVariableDeclaration ReferenceType List TypeArgument ReferenceType Integer VariableDeclarator factors ClassCreator ReferenceType ArrayList ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 2 BinaryOperation <= MemberReference i MemberReference n MemberReference ++ i BlockStatement WhileStatement BinaryOperation == BinaryOperation % MemberReference n MemberReference i Literal 0 BlockStatement StatementExpression MethodInvocation factors MemberReference i add StatementExpression Assignment MemberReference n MemberReference i /= End End ReturnStatement MemberReference factors",2
28,66,"CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration /**
    Check if two words have the same characters.
    >>> sameChars(""eabcdzzzz"", ""dddzzzzzzzddeddabc"")
    true
    >>> sameChars(""abcd"", ""dddddddabc"")
    true
    >>> sameChars(""dddddddabc"", ""abcd"")
    true
    >>> sameChars(""eabcd"", ""dddddddabc"")
    false
    >>> sameChars(""abcd"", ""dddddddabce"")
    false
    >>> sameChars(""eabcdzzzz"", ""dddzzzzzzzddddabc"")
    false
     */ Modifier public BasicType boolean sameChars FormalParameter ReferenceType String s0 FormalParameter ReferenceType String s1 LocalVariableDeclaration BasicType char VariableDeclarator arr0 MethodInvocation s0 toCharArray LocalVariableDeclaration BasicType char VariableDeclarator arr1 MethodInvocation s1 toCharArray StatementExpression MethodInvocation Arrays MemberReference arr0 sort StatementExpression MethodInvocation Arrays MemberReference arr1 sort ReturnStatement MethodInvocation Arrays MemberReference arr0 MemberReference arr1 equals",2
184,94,"CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration /**
    Evaluates polynomial with coefficients xs at point x.
    return xs[0] + xs[1] * x + xs[1] * x^2 + .... xs[n] * x^n
     */ Modifier public BasicType double poly FormalParameter ReferenceType List TypeArgument ReferenceType Double xs FormalParameter BasicType double x LocalVariableDeclaration BasicType double VariableDeclarator result Literal 0 ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i MethodInvocation xs size MemberReference ++ i BlockStatement StatementExpression Assignment MemberReference result BinaryOperation * MethodInvocation xs MemberReference i get MethodInvocation Math MemberReference x MemberReference i pow += End ReturnStatement MemberReference result MethodDeclaration Modifier public BasicType double findZero FormalParameter ReferenceType List TypeArgument ReferenceType Double xs LocalVariableDeclaration BasicType double VariableDeclarator begin Literal - 1 VariableDeclarator end Literal 1 WhileStatement BinaryOperation > BinaryOperation * MethodInvocation MemberReference xs MemberReference begin poly MethodInvocation MemberReference xs MemberReference end poly Literal 0 BlockStatement StatementExpression Assignment MemberReference begin Literal 2 *= StatementExpression Assignment MemberReference end Literal 2 *= End WhileStatement BinaryOperation > BinaryOperation - MemberReference end MemberReference begin Literal 1e-10 BlockStatement LocalVariableDeclaration BasicType double VariableDeclarator center BinaryOperation / BinaryOperation + MemberReference begin MemberReference end Literal 2 IfStatement BinaryOperation > BinaryOperation * MethodInvocation MemberReference xs MemberReference begin poly MethodInvocation MemberReference xs MemberReference center poly Literal 0 BlockStatement StatementExpression Assignment MemberReference begin MemberReference center = BlockStatement StatementExpression Assignment MemberReference end MemberReference center = End End ReturnStatement MemberReference begin",2
134,16,CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration Modifier public BasicType int maxElement FormalParameter ReferenceType List TypeArgument ReferenceType Integer l ReturnStatement MethodInvocation Collections MemberReference l max,1
188,65,,2
168,18,"CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration /**
    Write a function that takes a string as input and returns the sum of the upper characters only'
    ASCII codes.

    Examples:
        digitSum("""") => 0
        digitSum(""abAB"") => 131
        digitSum(""abcCd"") => 67
        digitSum(""helloE"") => 69
        digitSum(""woArBld"") => 131
        digitSum(""aAaaaXa"") => 153
     */ Modifier public BasicType int digitSum FormalParameter ReferenceType String s LocalVariableDeclaration BasicType int VariableDeclarator sum Literal 0 ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i MethodInvocation s length MemberReference ++ i BlockStatement LocalVariableDeclaration BasicType char VariableDeclarator c MethodInvocation s MemberReference i charAt IfStatement MethodInvocation Character MemberReference c isUpperCase BlockStatement StatementExpression Assignment MemberReference sum Cast BasicType int MemberReference c += End End ReturnStatement MemberReference sum",1
285,145,,1
249,80,,2
223,114,,2
226,71,,2
321,124,,2
193,12,,2
214,119,,2
129,160,CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration Modifier public ReferenceType String flipCase FormalParameter ReferenceType String string LocalVariableDeclaration ReferenceType StringBuilder VariableDeclarator sb ClassCreator ReferenceType StringBuilder ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i MethodInvocation string length MemberReference ++ i BlockStatement IfStatement MethodInvocation Character MethodInvocation string MemberReference i charAt isLowerCase BlockStatement StatementExpression MethodInvocation sb MethodInvocation Character MethodInvocation string MemberReference i charAt toUpperCase append BlockStatement StatementExpression MethodInvocation sb MethodInvocation Character MethodInvocation string MemberReference i charAt toLowerCase append End End ReturnStatement MethodInvocation sb toString,2
326,147,,1
78,8,CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration Modifier public ReferenceType Object roundedAvg FormalParameter BasicType int n FormalParameter BasicType int m IfStatement BinaryOperation > MemberReference n MemberReference m BlockStatement ReturnStatement Literal - 1 End LocalVariableDeclaration BasicType int VariableDeclarator sum Literal 0 LocalVariableDeclaration BasicType int VariableDeclarator count Literal 0 ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i MemberReference n BinaryOperation <= MemberReference i MemberReference m MemberReference ++ i BlockStatement StatementExpression Assignment MemberReference sum MemberReference i += StatementExpression MemberReference ++ count End LocalVariableDeclaration BasicType int VariableDeclarator avg MethodInvocation Math BinaryOperation / Cast BasicType float MemberReference sum MemberReference count round LocalVariableDeclaration ReferenceType String VariableDeclarator binary MethodInvocation Integer MemberReference avg toBinaryString ReturnStatement MemberReference binary,2
103,154,"CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration Modifier public ReferenceType String filenameCheck FormalParameter ReferenceType String file_name LocalVariableDeclaration ReferenceType List TypeArgument ReferenceType String VariableDeclarator suf MethodInvocation Arrays Literal ""txt"" Literal ""exe"" Literal ""dll"" asList LocalVariableDeclaration ReferenceType String VariableDeclarator lst MethodInvocation file_name Literal ""\\."" split IfStatement BinaryOperation || BinaryOperation || BinaryOperation || BinaryOperation != MemberReference lst length Literal 2 MethodInvocation ! suf MemberReference ArraySelector Literal 1 lst contains MemberReference ArraySelector Literal 0 MethodInvocation isEmpty lst MethodInvocation ! Character MemberReference ArraySelector Literal 0 MethodInvocation Literal 0 charAt lst isLetter BlockStatement ReturnStatement Literal ""No"" End LocalVariableDeclaration BasicType int VariableDeclarator t Cast BasicType int MemberReference ArraySelector Literal 0 MethodInvocation chars MethodInvocation LambdaExpression MemberReference x Cast BasicType char MemberReference x map MethodInvocation MethodReference MemberReference Character MemberReference isDigit filter MethodInvocation count lst IfStatement BinaryOperation > MemberReference t Literal 3 BlockStatement ReturnStatement Literal ""No"" End ReturnStatement Literal ""Yes""",2
8,32,"CompilationUnit Import java.util  ClassDeclaration Solution MethodDeclaration /**
    Implement the function f that takes n as a parameter,
    and returns a list of size n, such that the value of the element at index i is the factorial of i if i is even
    or the sum of numbers from 1 to i otherwise.
    i starts from 1.
    the factorial of i is the multiplication of the numbers from 1 to i (1 * 2 * ... * i).
    Example:
    f(5) == [1, 2, 6, 24, 15]
    */ Modifier public ReferenceType List TypeArgument ReferenceType Integer f FormalParameter BasicType int n LocalVariableDeclaration ReferenceType List TypeArgument ReferenceType Integer VariableDeclarator result ClassCreator ReferenceType ArrayList ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 1 BinaryOperation <= MemberReference i MemberReference n MemberReference ++ i BlockStatement IfStatement BinaryOperation == BinaryOperation % MemberReference i Literal 2 Literal 0 BlockStatement StatementExpression MethodInvocation result MethodInvocation MemberReference i factorial add BlockStatement StatementExpression MethodInvocation result MethodInvocation MemberReference i sumNumbers add End End ReturnStatement MemberReference result MethodDeclaration /**
    Helper method to calculate the factorial of a number.
    */ Modifier private BasicType int factorial FormalParameter BasicType int number LocalVariableDeclaration BasicType int VariableDeclarator result Literal 1 ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 1 BinaryOperation <= MemberReference i MemberReference number MemberReference ++ i BlockStatement StatementExpression Assignment MemberReference result MemberReference i *= End ReturnStatement MemberReference result MethodDeclaration /**
    Helper method to calculate the sum of numbers from 1 to a given number.
    */ Modifier private BasicType int sumNumbers FormalParameter BasicType int number LocalVariableDeclaration BasicType int VariableDeclarator result Literal 0 ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 1 BinaryOperation <= MemberReference i MemberReference number MemberReference ++ i BlockStatement StatementExpression Assignment MemberReference result MemberReference i += End ReturnStatement MemberReference result",1
